0.05697023	-6.79124638	6.23364
0.19161027	-6.20994223	3.06689
-1.56861658	-6.52983759	6.72458
-1.76271362	-5.84480889	5.56156
-0.41242874	-6.94809404	1.87133
1.20285504	2.79738643	8.98318
0.12419283	-6.97175146	9.11114
-0.65405478	-5.07336097	9.48938
-0.90068737	3.74169328	4.94844
0.54340964	-6.04354799	1.2296
0.72253267	3.00158962	1.77846
-1.96349239	-7.58202633	1.09237
-1.3274961	-6.50420022	2.98196
0.88138445	-5.9216001	0.76995
-1.42380205	-5.80405637	1.04694
-0.15771334	3.15875033	7.93323
-1.44569185	1.69450223	4.73872
-1.71878767	-6.48504453	0.61963
-1.07610466	-7.37518943	4.84609
0.64592262	2.54261806	1.75551
-1.19422177	2.68744184	9.90781
-1.41798609	3.50720709	6.39498
-1.21579496	3.74957211	8.51428
-1.31347318	2.85966992	6.54205
0.53934001	1.87564058	2.65951
-1.91583351	-7.91087582	2.79455
-1.04485282	-6.76366896	3.08068
0.74520508	2.05728399	7.41142
0.06241387	-7.59756044	8.8181
0.35485631	-7.18911384	1.51741
-0.66130748	3.77105935	8.2538
-0.44616493	-7.41659802	4.88572
-0.31330938	2.15241986	8.42551
-1.14147515	2.05493794	1.52119
1.04846146	1.52935771	2.57617
-0.7233834	3.36372319	3.33214
-0.97495389	1.44917837	3.12779
0.9777191	-7.11514164	8.09603
0.59727486	2.65708686	9.62294
0.46400764	-7.13724133	2.78545
-0.88516348	-7.56612335	8.25952
-1.40880249	-7.00955541	2.62678
-0.93564974	2.4964281	5.37546
-1.0030542	-7.85140681	1.13358
-0.84563152	1.25940888	6.83437
-1.92665744	-6.46580441	5.6224
-0.54590344	1.65594536	4.82764
-1.36152668	-5.10582089	8.99959
-1.10288771	-5.71768776	9.11218
-0.84486772	-7.5777488	8.91827
-0.52360525	2.56490273	4.58546
-1.17205403	1.36760443	9.89745
-1.79025486	-7.91758973	6.58213
-1.1837804	1.02758736	7.27133
-1.7272816	-5.15940403	6.1005
0.07298937	-7.26319706	3.11378
-0.41292601	-7.94812919	3.69314
-0.18004281	-7.79669874	7.65913
-0.39946694	3.39597033	5.82965
