-10.1050905149	-3.4811699865	 0.6197491436
 4.8224144627	-5.2048408062	 7.2993060530
 5.0583874640	-4.7943782144	 7.9550430067
-3.6350649689	 0.6656643170	 6.9752612010
-8.0842224325	-3.3722731480	 5.9317849979
 5.8719806138	-8.3858147897	10.5285615327
-2.9621197523	 0.6984317187	 5.3974733986
-3.2763140965	 7.4380282856	 9.3065597933
-2.5050545706	 2.9739290282	 8.7044350720
-2.7733663130	 3.7077752682	 3.2146154387
-11.0479619326	-4.5302982324	 3.6413911423
-4.5119400459	 6.7330554023	 5.2509186094
 3.7792400520	-8.0192528905	 2.0554701945
-3.8268134179	 5.8207571655	 4.5795140522
 5.6415247847	-7.5605827692	 9.2572180579
-9.2311909482	-4.3726345873	 5.1589027054
-2.8127475018	 3.6432186882	 2.8288693851
 4.6044960394	-7.5553870089	 0.7401074616
-2.7948947756	 2.5357942167	 4.9834121531
-9.9186444197	-4.2632134867	 2.2269441841
-2.6340538924	 0.6459805328	 1.6161187378
 5.6456935931	-7.2466605596	 9.0249376307
-9.2815975824	-4.2902724921	 3.4636876265
-5.2233130529	 7.8509401278	 5.7361631607
 5.3983322729	-6.5783939685	 3.7405103031
 5.0605093761	-8.6613600098	 2.9203683068
-3.1348770787	 7.5164402175	 0.6105696793
-2.6571978402	 7.5164329904	 6.8939082684
-8.3755707644	-3.6044419342	 3.0711232290
-10.2004027881	-3.1426277741	 9.2261883018
 4.1293283173	-5.2609468955	 0.5637603430
-3.2130350689	 0.8014674735	 5.4782134743
-5.9269381237	 8.3057387571	 3.3598879529
-4.9841855615	 6.4464937493	 7.1887836053
 4.7854346871	-7.2156264288	 5.0977727942
-2.4277689903	 3.7296579691	 9.3784235446
 3.5004266613	-7.8585140845	 1.4847831134
-2.0300771066	 0.1900218903	 1.4178796207
-4.2775442861	 2.2259672955	 9.4051731575
-4.1684570622	 5.9897098869	 4.2425447656
-7.7576365062	-2.4091874653	 5.9292824703
-5.1234823143	 6.5578301434	 1.1569358125
-4.6120026339	 1.2675248455	 8.9675277458
 5.8492013410	-8.1928309342	 7.3139757653
 6.1043887360	-5.4032947424	 8.0033223377
 4.9522002767	-6.2523865471	 8.3077792594
-2.3780000501	 1.9239369135	10.6817995090
 5.9717692439	-6.8398522721	 4.9684776696
-3.6334800908	 1.5374686565	 1.8470121593
-9.7939697186	-3.9384479987	 6.6582130990
 6.4511279276	-7.2465738535	 8.5931105960
-10.2318403877	-4.4076097254	 6.2184254191
-4.3293162465	 0.7732909041	 5.7416955258
-8.2216479622	-4.2354018863	 1.6506348792
-9.0578227496	-2.7477965387	 3.5437206601
-3.9494087825	 2.4610383431	 8.4728931782
-10.8178987331	-2.1740333966	 5.7809895107
-3.6501937899	 2.9229334019	 6.3814101397
 5.3030100289	-7.3493213432	 9.8425607685
 4.5171173866	-5.1342776796	 3.6672192002
-8.5715910770	-4.5414575608	 1.5816371766
-1.3177759607	 1.8988319523	 1.4073397952
-9.5169615824	-4.8948614102	 0.8921014032
-5.5933721573	 6.7906835371	 1.9087798255
-3.2971012467	 8.8435405426	 3.8565660601
-3.2661021291	 3.2436478445	 1.1541184179
-2.8959228861	 1.9738774346	 1.0108112866
-1.6659525029	 2.0197347165	 7.9852310213
-1.7149816207	 2.2860724297	 7.5620703431
 4.5587597270	-6.0003182806	 2.4973826055
-2.7703386552	 7.4427790120	 0.3820995710
-8.5738316503	-3.7719439565	10.1900896095
-4.8401679038	 5.9368745388	 4.5770604123
-5.1025408264	 9.0890655647	 8.5517365351
-4.1120750973	 6.6633832001	 5.3627495151
 5.2131187863	-8.2704644671	 9.0512865510
-9.7334629022	-1.7711384821	 2.7071058985
-2.7380364115	 6.8549866010	 9.8178028495
-4.6380260615	 6.6005124795	 8.3320797228
-11.0233201436	-2.9485402848	 3.8757843326
-4.5677037683	 7.8104239340	 8.1457499893
-3.3881089279	 2.5782248534	 1.4550699747
 5.8615798443	-6.2891019134	 5.2813074775
-10.6997949184	-2.7940663793	 4.8161394134
 3.3046929661	-6.1571565418	10.9122333816
-10.8666935327	-3.4224292996	 0.8029280567
-9.6579102269	-4.1109289857	 8.9429582617
 4.6784660181	-6.4968981904	 1.1273672324
 4.6083250305	-4.9508439210	 0.0237215733
-1.5409883808	 2.9628156295	 9.2828262488
-2.8671080445	 2.1634108009	 6.9986828004
-7.5354665802	-3.6896204306	 2.3313354878
-8.3894114872	-1.8849873751	 1.1172605387
-8.9372542689	-5.2222213175	 4.3165654568
